source_id,designation,ref_epoch,ra,dec,l,b,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,duplicated_source,astrometric_params_solved,visibility_periods_used,phot_variable_flag,non_single_star,teff_gspphot,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
2126835717285958912,Gaia DR3 2126835717285958912,2016.0,290.2884487447944,43.75526010405257,75.50886201096009,13.428506497695768,1.67578933007134,0.019278295,86.926216,15.809282,-3.2581426782010325,0.021357642,-15.469903416862081,0.022803748,,,15.019379,15.5450945,14.343452,1.201642,0.99425083,false,31,26,VARIABLE,0,4784.5703,586.4186,579.9362,592.1193
2126865575897687168,Gaia DR3 2126865575897687168,2016.0,290.32270965411743,44.03586224165897,75.78137509774196,13.523988806809468,0.8638624110269416,0.012873835,67.10218,1.677289,-0.7326684623753765,0.015029334,-1.5088058696970994,0.014818382,30.647127,6.2188034,14.019939,14.2711735,13.510223,0.7609501,1.0275003,false,31,26,NOT_AVAILABLE,0,5969.514,1113.4554,1098.3312,1130.6329
2126870351901388672,Gaia DR3 2126870351901388672,2016.0,290.4341515594585,44.107784031168684,75.88309665076369,13.481557811058247,4.668414716203917,0.015990864,291.9426,32.322296,16.705093344532752,0.0185992,27.67075711825903,0.019018335,-25.91674,3.3203347,14.582912,15.480113,13.649964,1.8301487,1.0533749,false,31,26,NOT_AVAILABLE,0,4152.3413,213.1419,212.4455,214.0961
2126870661139070080,Gaia DR3 2126870661139070080,2016.0,290.50359968476465,44.143626088014855,75.93810505759019,13.451425861226971,1.1940453287058588,0.015592055,76.58037,9.057041,3.5833698231373927,0.017246101,8.318019903476554,0.018559929,,,14.698266,15.046625,14.178163,0.86846256,0.9812511,false,31,29,NOT_AVAILABLE,0,5447.9336,813.6289,804.4803,823.2268
2126878048483137152,Gaia DR3 2126878048483137152,2016.0,290.1443389872986,44.0498795743566,75.73921384404356,13.646285253610417,1.4440205876991923,0.016821645,85.843,8.730164,-0.1689491861138963,0.020682702,-8.7285288130054,0.01924228,-20.464949,5.8943033,14.710267,15.118381,14.134074,0.98430634,0.98445404,false,31,25,VARIABLE,0,5428.528,652.7686,642.975,660.9829
2126890417989112832,Gaia DR3 2126890417989112832,2016.0,290.2481026584954,44.435294921963866,76.13158459531071,13.739789316127183,2.340348565884406,0.013654068,171.40303,10.639018,1.8481830280366651,0.016682152,10.477257614576931,0.01677602,-17.953264,3.685298,14.397428,14.949548,13.701811,1.2477369,0.9649974,false,31,29,VARIABLE,0,4721.097,423.0026,420.1374,429.4263
2126892067256468736,Gaia DR3 2126892067256468736,2016.0,290.0438516541302,44.37053636729872,76.00834785224158,13.84544697660539,1.6519768622406144,0.013639629,121.11597,8.997986,-3.909425472804576,0.015745493,-8.10432825579007,0.01711414,-10.428998,5.3072095,14.268067,14.681301,13.683984,0.9973173,0.97162604,false,31,26,VARIABLE,0,5373.5444,570.1462,544.6163,577.0062
2126903680847794048,Gaia DR3 2126903680847794048,2016.0,289.59476341816014,44.141807397073336,75.6566021120071,14.043523528123247,1.2825345392924736,0.02201203,58.265163,28.494656,0.5636435609154793,0.027047947,-28.48908079080597,0.028016107,,,15.4018135,15.887206,14.762258,1.1249485,0.9637751,false,31,28,NOT_AVAILABLE,0,,,,
2126912305142208384,Gaia DR3 2126912305142208384,2016.0,289.60794276782127,44.345434641938944,75.85190792723472,14.118801153909882,1.5619798123892,0.0119609665,130.58977,2.6057954,-2.5735085285967254,0.013923535,-0.40892918957332614,0.016380798,-24.962461,2.8187835,13.90493,14.292457,13.359748,0.93270874,0.9362675,false,31,27,NOT_AVAILABLE,0,5368.125,629.837,624.2158,647.9601
2126918008858627712,Gaia DR3 2126918008858627712,2016.0,289.3473656565553,44.20844164034926,75.64406450972623,14.232669349621936,4.32578813487722,0.0117695,367.5422,23.06026,11.553055264217296,0.014791775,-19.9575176685388,0.015194765,-21.050909,0.33248767,10.4573345,10.704687,10.053301,0.65138626,0.9218422,false,31,27,NOT_AVAILABLE,0,6241.4805,229.7011,227.0836,230.5885
2126944603296783232,Gaia DR3 2126944603296783232,2016.0,289.83124322807504,44.60984098563979,76.16800922664235,14.08264443492462,1.572369427343357,0.012047773,130.51122,8.225228,7.424845322211886,0.013209577,-3.539215625628577,0.017089188,-101.745224,6.300632,13.857369,14.189877,13.35832,0.8315563,1.0204563,false,31,27,NOT_AVAILABLE,0,5564.3906,621.3542,616.7211,626.0159
